Z = 11

 49  Binding energies
        1s+        2s+        2p-        2p+        3s+        3p-        3p+        3d-        3d+        4s+        4p-        4p+        4d-        4d+        4f-        4f+        5s+        5p-        5p+        5d-        5d+        5f-        5f+        5g-        5g+        6s+        6p-        6p+        6d-        6d+        6f-        6f+        6g-        6g+        6h-        6h+        7s+        7p-        7p+        7d-        7d+        7f-        7f+        7g-        7g+        7h-        7h+        7i-        7i+
   2 1.4544E+03 3.5076E+02 3.4137E+02 3.4089E+02 1.5428E+02 1.5160E+02 1.5146E+02 1.5124E+02 1.5120E+02 8.6339E+01 8.5228E+01 8.5168E+01 8.5072E+01 8.5053E+01 8.5052E+01 8.5043E+01 5.5089E+01 5.4525E+01 5.4494E+01 5.4444E+01 5.4434E+01 5.4433E+01 5.4429E+01 5.4429E+01 5.4426E+01 3.8179E+01 3.7854E+01 3.7836E+01 3.7806E+01 3.7801E+01 3.7801E+01 3.7798E+01 3.7798E+01 3.7796E+01 3.7796E+01 3.7795E+01 2.8009E+01 2.7805E+01 2.7794E+01 2.7775E+01 2.7772E+01 2.7772E+01 2.7770E+01 2.7770E+01 2.7769E+01 2.7769E+01 2.7768E+01 2.7768E+01 2.7767E+01
   3 1.3616E+03 2.9969E+02 2.8281E+02 2.8242E+02 1.2934E+02 1.2475E+02 1.2463E+02 1.2257E+02 1.2254E+02 7.1739E+01 6.9862E+01 6.9812E+01 6.8945E+01 6.8932E+01 6.8890E+01 6.8884E+01 4.5535E+01 4.4589E+01 4.4564E+01 4.4121E+01 4.4114E+01 4.4090E+01 4.4087E+01 4.4086E+01 4.4084E+01 3.1449E+01 3.0907E+01 3.0892E+01 3.0636E+01 3.0633E+01 3.0618E+01 3.0616E+01 3.0616E+01 3.0614E+01 3.0614E+01 3.0614E+01 2.3016E+01 2.2677E+01 2.2667E+01 2.2506E+01 2.2504E+01 2.2494E+01 2.2493E+01 2.2493E+01 2.2492E+01 2.2492E+01 2.2492E+01 2.2492E+01 2.2492E+01
   4 1.3014E+03 2.5966E+02 2.4010E+02 2.3975E+02 1.0807E+02 1.0244E+02 1.0235E+02 9.7532E+01 9.7511E+01 5.9031E+01 5.6727E+01 5.6687E+01 5.4842E+01 5.4832E+01 5.4440E+01 5.4436E+01 3.7147E+01 3.5989E+01 3.5969E+01 3.5064E+01 3.5059E+01 3.4844E+01 3.4842E+01 3.4833E+01 3.4832E+01 2.5514E+01 2.4851E+01 2.4840E+01 2.4329E+01 2.4326E+01 2.4197E+01 2.4196E+01 2.4190E+01 2.4189E+01 2.4189E+01 2.4188E+01 1.8599E+01 1.8186E+01 1.8179E+01 1.7861E+01 1.7860E+01 1.7777E+01 1.7776E+01 1.7772E+01 1.7772E+01 1.7772E+01 1.7771E+01 1.7771E+01 1.7771E+01
   5 1.2453E+03 2.2177E+02 1.9962E+02 1.9930E+02 8.8128E+01 8.1837E+01 8.1760E+01 7.5168E+01 7.5154E+01 4.7296E+01 4.4759E+01 4.4728E+01 4.2252E+01 4.2246E+01 4.1686E+01 4.1684E+01 2.9473E+01 2.8210E+01 2.8195E+01 2.6992E+01 2.6989E+01 2.6682E+01 2.6681E+01 2.6669E+01 2.6668E+01 2.0116E+01 1.9399E+01 1.9390E+01 1.8714E+01 1.8713E+01 1.8529E+01 1.8528E+01 1.8520E+01 1.8520E+01 1.8519E+01 1.8519E+01 1.4600E+01 1.4155E+01 1.4150E+01 1.3732E+01 1.3730E+01 1.3613E+01 1.3612E+01 1.3607E+01 1.3606E+01 1.3606E+01 1.3606E+01 1.3606E+01 1.3606E+01
   6 1.1946E+03 1.8626E+02 1.6205E+02 1.6177E+02 6.9733E+01 6.3177E+01 6.3117E+01 5.5488E+01 5.5479E+01 3.6640E+01 3.4058E+01 3.4034E+01 3.1190E+01 3.1186E+01 3.0627E+01 3.0626E+01 2.2570E+01 2.1301E+01 2.1290E+01 1.9914E+01 1.9912E+01 1.9604E+01 1.9603E+01 1.9593E+01 1.9593E+01 1.5291E+01 1.4577E+01 1.4570E+01 1.3800E+01 1.3799E+01 1.3614E+01 1.3614E+01 1.3606E+01 1.3606E+01 1.3606E+01 1.3606E+01 1.1042E+01 1.0601E+01 1.0596E+01 1.0121E+01 1.0120E+01 1.0002E+01 1.0002E+01 9.9965E+00 9.9963E+00 9.9963E+00 9.9962E+00 9.9962E+00 9.9961E+00
   7 1.1488E+03 1.5315E+02 1.2741E+02 1.2716E+02 5.2955E+01 4.6523E+01 4.6478E+01 3.8598E+01 3.8593E+01 2.7108E+01 2.4651E+01 2.4634E+01 2.1703E+01 2.1701E+01 2.1267E+01 2.1267E+01 1.6465E+01 1.5277E+01 1.5269E+01 1.3856E+01 1.3855E+01 1.3613E+01 1.3612E+01 1.3606E+01 1.3606E+01 1.1056E+01 1.0394E+01 1.0390E+01 9.5999E+00 9.5993E+00 9.4533E+00 9.4531E+00 9.4487E+00 9.4486E+00 9.4486E+00 9.4485E+00 7.9346E+00 7.5288E+00 7.5259E+00 7.0395E+00 7.0391E+00 6.9451E+00 6.9450E+00 6.9419E+00 6.9418E+00 6.9418E+00 6.9418E+00 6.9418E+00 6.9417E+00
   8 1.1080E+03 1.2253E+02 9.5767E+01 9.5539E+01 3.7880E+01 3.1965E+01 3.1933E+01 2.4645E+01 2.4643E+01 1.8755E+01 1.6583E+01 1.6571E+01 1.3865E+01 1.3864E+01 1.3609E+01 1.3609E+01 1.1191E+01 1.0164E+01 1.0158E+01 8.8554E+00 8.8549E+00 8.7105E+00 8.7104E+00 8.7078E+00 8.7077E+00 7.4320E+00 6.8669E+00 6.8638E+00 6.1370E+00 6.1367E+00 6.0490E+00 6.0489E+00 6.0471E+00 6.0471E+00 6.0470E+00 6.0470E+00 5.2931E+00 4.9498E+00 4.9479E+00 4.5011E+00 4.5009E+00 4.4441E+00 4.4441E+00 4.4428E+00 4.4427E+00 4.4427E+00 4.4427E+00 4.4427E+00 4.4427E+00
   9 1.0721E+03 9.4550E+01 6.7252E+01 6.7049E+01 2.4638E+01 1.9647E+01 1.9626E+01 1.3778E+01 1.3778E+01 1.1660E+01 9.9240E+00 9.9167E+00 7.7536E+00 7.7533E+00 7.6541E+00 7.6540E+00 6.7967E+00 5.9978E+00 5.9944E+00 4.9560E+00 4.9558E+00 4.8988E+00 4.8987E+00 4.8981E+00 4.8981E+00 4.4488E+00 4.0170E+00 4.0152E+00 3.4370E+00 3.4369E+00 3.4019E+00 3.4019E+00 3.4015E+00 3.4014E+00 3.4014E+00 3.4014E+00 3.1374E+00 2.8782E+00 2.8771E+00 2.5226E+00 2.5225E+00 2.4997E+00 2.4996E+00 2.4991E+00 2.4991E+00 2.4991E+00 2.4990E+00 2.4990E+00 2.4990E+00
  10 1.0414E+03 6.9461E+01 4.2067E+01 4.1887E+01 1.3438E+01 9.8019E+00 9.7914E+00 6.0783E+00 6.0782E+00 5.9491E+00 4.7806E+00 4.7770E+00 3.4199E+00 3.4199E+00 3.4015E+00 3.4015E+00 3.3534E+00 2.8366E+00 2.8350E+00 2.1877E+00 2.1877E+00 2.1770E+00 2.1770E+00 2.1769E+00 2.1769E+00 2.1507E+00 1.8782E+00 1.8774E+00 1.5209E+00 1.5209E+00 1.5131E+00 1.5131E+00 1.5122E+00 1.5122E+00 1.5118E+00 1.5118E+00 1.5022E+00 1.3595E+00 1.3515E+00 1.1009E+00 1.1126E+00 1.1339E+00 1.1506E+00 1.1694E+00 1.1907E+00 1.1105E+00 1.1120E+00 1.1132E+00 1.1132E+00
  11 1.0296E+03 5.7668E+01 3.0299E+01 3.0120E+01 5.0262E+00 2.9997E+00 2.9971E+00 1.5153E+00 1.5153E+00 1.9314E+00 1.3781E+00 1.3773E+00 8.5280E-01 8.5280E-01 8.5044E-01 8.5044E-01 1.0176E+00 7.9346E-01 7.9309E-01 5.8329E-01 5.9466E-01 0.0000E+00 5.8064E-01 5.4880E-01 5.1483E-01 6.8738E-01 4.7882E-01 4.8483E-01 1.7254E-02 2.5617E-02 1.5128E-01 1.6311E-01 2.9263E-01 3.0895E-01 4.0624E-01 4.2699E-01 1.0961E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.2522E-01 2.6335E-01

294  Oscillator strengths
  i=     1         2         1         2         3         4         1         2         5         1         2         5         3         4         6         7         4         7         3         4         6         7         1         2         5         8        10         1         2         5         8         9        10         3         4         6         7        11        12         4         7        12         8         9        13        14         9        14         3         4         6         7        11        12         1         2         5         8        10        13        17         1         2         5         8         9        10        13        14        17         3         4         6         7        11        12        15        18        19         4         7        12        15        16        19         8         9        13        14        20        21         9        14        21        15        16        22        23        16        23         3         4         6         7        11        12        18        19         1         2         5         8        10        13        17        20        26         1         2         5         8         9        10        13        14        17        20        21        26         3         4         6         7        11        12        15        18        19        22        27        28         4         7        12        15        16        19        22        23        28         8         9        13        14        20        21        24        29        30         9        14        21        24        25        30        15        16        22        23        31        32        16        23        32        24        25        33        34        25        34         3         4         6         7        11        12        18        19        27        28         1         2         5         8        10        13        17        20        26        29        37         1         2         5         8         9        10        13        14        17        20        21        26        29        30        37         3         4         6         7        11        12        15        18        19        22        27        28        31        38        39         4         7        12        15        16        19        22        23        28        31        32        39         8         9        13        14        20        21        24        29        30        33        40        41         9        14        21        24        25        30        33        34        41        15        16        22        23        31        32        35        42        43        16        23        32        35        36        43        24        25        33        34        44        45        25        34        45        35        36        46        47        36        47
  f=     3         3         4         4         5         5         6         6         6         7         7         7         8         8         8         8         9         9        10        10        10        10        11        11        11        11        11        12        12        12        12        12        12        13        13        13        13        13        13        14        14        14        15        15        15        15        16        16        17        17        17        17        17        17        18        18        18        18        18        18        18        19        19        19        19        19        19        19        19        19        20        20        20        20        20        20        20        20        20        21        21        21        21        21        21        22        22        22        22        22        22        23        23        23        24        24        24        24        25        25        26        26        26        26        26        26        26        26        27        27        27        27        27        27        27        27        27        28        28        28        28        28        28        28        28        28        28        28        28        29        29        29        29        29        29        29        29        29        29        29        29        30        30        30        30        30        30        30        30        30        31        31        31        31        31        31        31        31        31        32        32        32        32        32        32        33        33        33        33        33        33        34        34        34        35        35        35        35        36        36        37        37        37        37        37        37        37        37        37        37        38        38        38        38        38        38        38        38        38        38        38        39        39        39        39        39        39        39        39        39        39        39        39        39        39        39        40        40        40        40        40        40        40        40        40        40        40        40        40        40        40        41        41        41        41        41        41        41        41        41        41        41        41        42        42        42        42        42        42        42        42        42        42        42        42        43        43        43        43        43        43        43        43        43        44        44        44        44        44        44        44        44        44        45        45        45        45        45        45        46        46        46        46        46        46        47        47        47        48        48        48        48        49        49
   2 1.257E-01 2.039E-02 2.513E-01 4.298E-02 1.787E-02 1.813E-02 2.507E-02 1.259E-01 3.498E-02 5.030E-02 2.501E-01 7.384E-02 6.909E-01 6.922E-02 5.972E-03 3.598E-04 6.233E-01 3.908E-03 3.850E-03 3.897E-03 4.123E-02 4.178E-02 9.313E-03 3.136E-02 1.379E-01 9.597E-03 4.857E-02 1.871E-02 6.249E-02 2.733E-01 1.886E-03 1.138E-02 1.026E-01 1.218E-01 1.216E-02 6.101E-01 6.131E-02 1.104E-02 6.759E-04 1.097E-01 5.512E-01 7.289E-03 1.017E+00 4.842E-02 7.299E-04 1.390E-06 9.688E-01 3.607E-04 1.516E-03 1.533E-03 9.124E-03 9.224E-03 6.670E-02 6.754E-02 4.503E-03 1.302E-02 3.631E-02 1.923E-03 1.531E-01 2.419E-02 6.179E-02 9.051E-03 2.596E-02 7.223E-02 3.785E-04 2.282E-03 3.034E-01 4.761E-03 2.871E-02 1.305E-01 4.450E-02 4.436E-03 1.385E-01 1.387E-02 5.991E-01 6.029E-02 8.335E-03 1.564E-02 9.642E-04 4.003E-02 1.249E-01 5.417E-01 5.919E-04 8.903E-03 1.037E-02 1.566E-01 7.449E-03 8.891E-01 4.238E-02 1.343E-03 2.903E-06 1.492E-01 8.473E-01 6.667E-04 1.345E+00 3.737E-02 3.424E-04 1.854E-09 1.308E+00 1.998E-04 7.676E-04 7.762E-04 3.679E-03 3.717E-03 1.493E-02 1.508E-02 9.319E-02 9.432E-02 2.527E-03 6.768E-03 1.571E-02 7.323E-04 4.102E-02 5.054E-03 1.699E-01 4.163E-02 7.483E-02 5.081E-03 1.351E-02 3.128E-02 1.442E-04 8.692E-04 8.151E-02 9.965E-04 6.005E-03 3.363E-01 8.201E-03 4.944E-02 1.580E-01 2.172E-02 2.163E-03 5.602E-02 5.602E-03 1.472E-01 1.477E-02 1.487E-03 6.127E-01 6.172E-02 2.185E-02 1.998E-02 1.237E-03 1.953E-02 5.045E-02 1.328E-01 1.056E-04 1.589E-03 5.543E-01 1.552E-03 2.335E-02 1.327E-02 5.390E-02 2.562E-03 1.861E-01 8.859E-03 8.428E-01 4.020E-02 7.136E-03 1.895E-03 4.366E-06 5.132E-02 1.773E-01 8.034E-01 2.635E-04 7.391E-03 9.433E-04 1.824E-01 5.061E-03 1.185E+00 3.292E-02 6.342E-04 3.842E-09 1.773E-01 1.152E+00 3.697E-04 1.676E+00 3.047E-02 2.033E-04 4.776E-10 1.646E+00 1.332E-04 4.472E-04 4.521E-04 1.905E-03 1.924E-03 6.087E-03 6.145E-03 2.097E-02 2.118E-02 1.202E-01 1.217E-01 1.562E-03 4.004E-03 8.443E-03 3.662E-04 1.806E-02 1.967E-03 4.567E-02 8.919E-03 1.873E-01 6.082E-02 8.777E-02 3.142E-03 7.995E-03 1.682E-02 7.213E-05 4.347E-04 3.592E-02 3.880E-04 2.338E-03 9.071E-02 1.761E-03 1.061E-02 3.708E-01 1.199E-02 7.227E-02 1.854E-01 1.239E-02 1.234E-03 2.899E-02 2.897E-03 6.221E-02 6.232E-03 5.302E-04 1.553E-01 1.559E-02 4.159E-03 6.379E-01 6.430E-02 3.880E-02 2.417E-02 1.499E-03 1.114E-02 2.610E-02 5.608E-02 3.767E-05 5.664E-04 1.402E-01 2.956E-04 4.445E-03 5.773E-01 2.757E-03 4.147E-02 1.608E-02 2.559E-02 1.216E-03 7.224E-02 3.437E-03 1.966E-01 9.367E-03 1.136E-03 8.312E-01 3.966E-02 1.915E-02 2.412E-03 5.765E-06 2.437E-02 6.880E-02 1.873E-01 4.195E-05 1.176E-03 7.925E-01 7.074E-04 1.984E-02 1.203E-03 5.839E-02 1.620E-03 2.287E-01 6.350E-03 1.109E+00 3.082E-02 6.167E-03 8.973E-04 5.845E-09 5.676E-02 2.223E-01 1.079E+00 1.399E-04 6.303E-03 5.227E-04 2.018E-01 3.666E-03 1.492E+00 2.712E-02 3.801E-04 4.464E-10 1.981E-01 1.465E+00 2.484E-04 2.008E+00 2.574E-02 1.346E-04 7.708E-10 1.982E+00 9.527E-05
   3 1.114E-01 4.250E-02 2.227E-01 8.722E-02 2.251E-02 2.280E-02 2.343E-02 1.069E-01 7.119E-02 4.698E-02 2.122E-01 1.462E-01 6.612E-01 6.626E-02 4.479E-02 4.236E-03 5.966E-01 3.871E-02 4.635E-03 4.685E-03 5.107E-02 5.167E-02 8.816E-03 2.810E-02 1.150E-01 1.256E-02 9.820E-02 1.770E-02 5.594E-02 2.278E-01 2.473E-03 1.490E-02 2.017E-01 1.230E-01 1.228E-02 5.597E-01 5.627E-02 8.025E-02 7.592E-03 1.107E-01 5.059E-01 6.937E-02 1.015E+00 4.835E-02 2.526E-03 9.232E-05 9.673E-01 2.117E-03 1.799E-03 1.817E-03 1.083E-02 1.094E-02 8.187E-02 8.278E-02 4.282E-03 1.186E-02 3.201E-02 2.452E-03 1.263E-01 3.084E-02 1.246E-01 8.600E-03 2.364E-02 6.362E-02 4.838E-04 2.913E-03 2.500E-01 6.082E-03 3.663E-02 2.560E-01 4.577E-02 4.565E-03 1.340E-01 1.343E-02 5.375E-01 5.411E-02 8.483E-03 1.119E-01 1.059E-02 4.118E-02 1.209E-01 4.862E-01 6.029E-04 9.065E-03 9.677E-02 1.569E-01 7.461E-03 8.860E-01 4.223E-02 5.063E-03 1.898E-04 1.494E-01 8.443E-01 4.290E-03 1.345E+00 3.737E-02 2.996E-04 6.117E-07 1.308E+00 1.832E-04 9.045E-04 9.133E-04 4.311E-03 4.349E-03 1.756E-02 1.771E-02 1.137E-01 1.150E-01 2.408E-03 6.216E-03 1.412E-02 9.283E-04 3.578E-02 6.260E-03 1.391E-01 5.227E-02 1.507E-01 4.837E-03 1.240E-02 2.809E-02 1.832E-04 1.103E-03 7.103E-02 1.237E-03 7.444E-03 2.751E-01 1.031E-02 6.211E-02 3.095E-01 2.254E-02 2.247E-03 5.526E-02 5.530E-03 1.392E-01 1.397E-02 1.513E-03 5.421E-01 5.463E-02 2.223E-02 1.418E-01 1.341E-02 2.027E-02 4.979E-02 1.256E-01 1.076E-04 1.617E-03 4.907E-01 1.581E-03 2.376E-02 1.226E-01 5.404E-02 2.569E-03 1.860E-01 8.857E-03 8.386E-01 3.999E-02 7.134E-03 7.459E-03 2.829E-04 5.146E-02 1.772E-01 7.993E-01 2.636E-04 7.390E-03 6.353E-03 1.824E-01 5.062E-03 1.185E+00 3.292E-02 5.649E-04 1.409E-06 1.773E-01 1.152E+00 3.486E-04 1.676E+00 3.047E-02 1.647E-04 2.026E-09 1.646E+00 1.080E-04 5.246E-04 5.297E-04 2.217E-03 2.237E-03 7.066E-03 7.124E-03 2.452E-02 2.472E-02 1.462E-01 1.477E-01 1.490E-03 3.692E-03 7.658E-03 4.633E-04 1.607E-02 2.419E-03 3.954E-02 1.086E-02 1.525E-01 7.559E-02 1.766E-01 2.994E-03 7.366E-03 1.525E-02 9.145E-05 5.505E-04 3.194E-02 4.781E-04 2.878E-03 7.845E-02 2.147E-03 1.292E-02 3.016E-01 1.493E-02 8.986E-02 3.628E-01 1.293E-02 1.288E-03 2.888E-02 2.888E-03 5.999E-02 6.013E-03 5.399E-04 1.447E-01 1.453E-02 4.228E-03 5.589E-01 5.636E-02 3.945E-02 1.705E-01 1.614E-02 1.162E-02 2.601E-02 5.410E-02 3.839E-05 5.770E-04 1.307E-01 3.007E-04 4.520E-03 5.062E-01 2.806E-03 4.217E-02 1.475E-01 2.568E-02 1.220E-03 7.232E-02 3.441E-03 1.963E-01 9.351E-03 1.135E-03 8.261E-01 3.940E-02 1.915E-02 9.731E-03 3.714E-04 2.445E-02 6.887E-02 1.870E-01 4.196E-05 1.176E-03 7.875E-01 7.076E-04 1.984E-02 8.312E-03 5.839E-02 1.620E-03 2.287E-01 6.351E-03 1.109E+00 3.082E-02 6.165E-03 8.085E-04 2.245E-06 5.676E-02 2.223E-01 1.079E+00 1.399E-04 6.301E-03 5.017E-04 2.018E-01 3.667E-03 1.492E+00 2.712E-02 3.080E-04 4.399E-09 1.981E-01 1.465E+00 2.013E-04 2.008E+00 2.574E-02 1.090E-04 7.671E-10 1.982E+00 7.720E-05
   4 1.047E-01 5.333E-02 2.092E-01 1.089E-01 2.418E-02 2.448E-02 2.073E-02 9.193E-02 1.013E-01 4.155E-02 1.824E-01 2.063E-01 5.967E-01 5.982E-02 1.276E-01 1.250E-02 5.385E-01 1.131E-01 4.910E-03 4.960E-03 5.902E-02 5.965E-02 7.754E-03 2.512E-02 9.488E-02 1.901E-02 1.432E-01 1.556E-02 4.998E-02 1.879E-01 3.756E-03 2.260E-02 2.914E-01 1.258E-01 1.257E-02 4.676E-01 4.703E-02 2.071E-01 2.028E-02 1.133E-01 4.228E-01 1.835E-01 9.980E-01 4.753E-02 2.348E-02 1.092E-03 9.509E-01 2.207E-02 1.900E-03 1.918E-03 1.207E-02 1.217E-02 9.609E-02 9.705E-02 3.757E-03 1.076E-02 2.772E-02 3.467E-03 1.024E-01 4.401E-02 1.834E-01 7.542E-03 2.142E-02 5.505E-02 6.862E-04 4.127E-03 2.026E-01 8.700E-03 5.235E-02 3.732E-01 4.869E-02 4.861E-03 1.237E-01 1.240E-02 4.365E-01 4.398E-02 1.020E-02 2.771E-01 2.712E-02 4.382E-02 1.116E-01 3.951E-01 7.259E-04 1.091E-02 2.454E-01 1.594E-01 7.584E-03 8.515E-01 4.058E-02 4.595E-02 2.141E-03 1.518E-01 8.115E-01 4.322E-02 1.345E+00 3.735E-02 1.164E-03 2.615E-05 1.308E+00 1.043E-03 9.536E-04 9.625E-04 4.749E-03 4.787E-03 1.979E-02 1.994E-02 1.341E-01 1.354E-01 2.109E-03 5.672E-03 1.243E-02 1.286E-03 3.058E-02 8.424E-03 1.115E-01 7.232E-02 2.228E-01 4.235E-03 1.130E-02 2.472E-02 2.546E-04 1.531E-03 6.066E-02 1.669E-03 1.004E-02 2.204E-01 1.431E-02 8.608E-02 4.535E-01 2.442E-02 2.437E-03 5.284E-02 5.292E-03 1.239E-01 1.244E-02 1.810E-03 4.325E-01 4.362E-02 2.643E-02 3.434E-01 3.360E-02 2.197E-02 4.763E-02 1.119E-01 1.288E-04 1.935E-03 3.918E-01 1.881E-03 2.826E-02 3.041E-01 5.568E-02 2.648E-03 1.852E-01 8.820E-03 7.937E-01 3.784E-02 7.205E-03 6.666E-02 3.107E-03 5.302E-02 1.765E-01 7.565E-01 2.663E-04 7.465E-03 6.271E-02 1.825E-01 5.067E-03 1.183E+00 3.287E-02 2.541E-03 5.908E-05 1.775E-01 1.150E+00 2.305E-03 1.676E+00 3.047E-02 1.426E-04 2.282E-07 1.646E+00 9.757E-05 5.523E-04 5.574E-04 2.429E-03 2.448E-03 7.865E-03 7.920E-03 2.771E-02 2.791E-02 1.727E-01 1.743E-01 1.303E-03 3.380E-03 6.798E-03 6.354E-04 1.400E-02 3.201E-03 3.350E-02 1.420E-02 1.214E-01 1.027E-01 2.619E-01 2.617E-03 6.738E-03 1.352E-02 1.258E-04 7.567E-04 2.780E-02 6.343E-04 3.815E-03 6.641E-02 2.815E-03 1.693E-02 2.398E-01 2.031E-02 1.222E-01 5.330E-01 1.414E-02 1.411E-03 2.810E-02 2.813E-03 5.524E-02 5.542E-03 6.474E-04 1.260E-01 1.267E-02 4.967E-03 4.403E-01 4.444E-02 4.652E-02 4.078E-01 3.989E-02 1.272E-02 2.533E-02 4.985E-02 4.608E-05 6.921E-04 1.139E-01 3.536E-04 5.311E-03 3.990E-01 3.311E-03 4.974E-02 3.611E-01 2.665E-02 1.267E-03 7.305E-02 3.477E-03 1.926E-01 9.174E-03 1.148E-03 7.734E-01 3.689E-02 1.935E-02 8.607E-02 4.013E-03 2.537E-02 6.957E-02 1.835E-01 4.242E-05 1.189E-03 7.373E-01 7.152E-04 2.005E-02 8.100E-02 5.848E-02 1.623E-03 2.288E-01 6.353E-03 1.106E+00 3.075E-02 6.163E-03 3.937E-03 9.305E-05 5.685E-02 2.224E-01 1.076E+00 1.399E-04 6.301E-03 3.592E-03 2.018E-01 3.667E-03 1.492E+00 2.712E-02 2.750E-04 5.770E-07 1.981E-01 1.465E+00 1.899E-04 2.008E+00 2.574E-02 8.612E-05 1.634E-09 1.982E+00 6.110E-05
   5 9.705E-02 6.609E-02 1.939E-01 1.344E-01 2.620E-02 2.651E-02 1.796E-02 7.621E-02 1.340E-01 3.599E-02 1.511E-01 2.717E-01 5.250E-01 5.265E-02 2.238E-01 2.213E-02 4.739E-01 1.997E-01 5.249E-03 5.301E-03 6.846E-02 6.912E-02 6.686E-03 2.180E-02 7.506E-02 2.796E-02 1.911E-01 1.341E-02 4.334E-02 1.485E-01 5.537E-03 3.330E-02 3.870E-01 1.252E-01 1.253E-02 3.708E-01 3.733E-02 3.542E-01 3.499E-02 1.128E-01 3.356E-01 3.158E-01 9.817E-01 4.676E-02 4.360E-02 2.053E-03 9.353E-01 4.124E-02 2.025E-03 2.043E-03 1.342E-02 1.352E-02 1.128E-01 1.138E-01 3.232E-03 9.483E-03 2.317E-02 4.735E-03 7.934E-02 6.210E-02 2.456E-01 6.485E-03 1.887E-02 4.598E-02 9.394E-04 5.646E-03 1.567E-01 1.230E-02 7.398E-02 4.974E-01 5.051E-02 5.046E-03 1.094E-01 1.098E-02 3.321E-01 3.349E-02 1.198E-02 4.690E-01 4.632E-02 4.547E-02 9.881E-02 3.009E-01 8.526E-04 1.280E-02 4.181E-01 1.616E-01 7.691E-03 8.193E-01 3.905E-02 8.507E-02 4.008E-03 1.539E-01 7.808E-01 8.049E-02 1.344E+00 3.733E-02 1.902E-03 4.802E-05 1.307E+00 1.779E-03 1.014E-03 1.023E-03 5.218E-03 5.254E-03 2.219E-02 2.234E-02 1.580E-01 1.593E-01 1.810E-03 5.036E-03 1.059E-02 1.720E-03 2.517E-02 1.111E-02 8.518E-02 9.972E-02 2.990E-01 3.633E-03 1.002E-02 2.103E-02 3.414E-04 2.052E-03 4.989E-02 2.206E-03 1.326E-02 1.682E-01 1.976E-02 1.188E-01 6.055E-01 2.581E-02 2.578E-03 4.862E-02 4.875E-03 1.047E-01 1.053E-02 2.108E-03 3.200E-01 3.232E-02 3.073E-02 5.779E-01 5.707E-02 2.323E-02 4.387E-02 9.468E-02 1.501E-04 2.254E-03 2.902E-01 2.188E-03 3.286E-02 5.151E-01 5.715E-02 2.719E-03 1.841E-01 8.768E-03 7.521E-01 3.586E-02 7.265E-03 1.231E-01 5.801E-03 5.442E-02 1.754E-01 7.169E-01 2.687E-04 7.530E-03 1.165E-01 1.827E-01 5.072E-03 1.182E+00 3.283E-02 4.227E-03 1.085E-04 1.776E-01 1.149E+00 3.978E-03 1.676E+00 3.047E-02 1.233E-04 4.311E-07 1.646E+00 8.855E-05 5.863E-04 5.915E-04 2.653E-03 2.671E-03 8.702E-03 8.754E-03 3.112E-02 3.131E-02 2.035E-01 2.052E-01 1.117E-03 3.011E-03 5.843E-03 8.420E-04 1.177E-02 4.146E-03 2.727E-02 1.833E-02 9.179E-02 1.395E-01 3.519E-01 2.241E-03 5.997E-03 1.161E-02 1.671E-04 1.004E-03 2.336E-02 8.234E-04 4.948E-03 5.401E-02 3.640E-03 2.188E-02 1.811E-01 2.765E-02 1.662E-01 7.125E-01 1.511E-02 1.508E-03 2.638E-02 2.643E-03 4.861E-02 4.882E-03 7.550E-04 1.034E-01 1.041E-02 5.705E-03 3.192E-01 3.227E-02 5.371E-02 6.837E-01 6.752E-02 1.359E-02 2.379E-02 4.390E-02 5.377E-05 8.073E-04 9.357E-02 4.063E-04 6.101E-03 2.897E-01 3.825E-03 5.744E-02 6.094E-01 2.754E-02 1.310E-03 7.356E-02 3.502E-03 1.886E-01 8.987E-03 1.158E-03 7.251E-01 3.458E-02 1.951E-02 1.586E-01 7.478E-03 2.622E-02 7.006E-02 1.797E-01 4.283E-05 1.200E-03 6.912E-01 7.217E-04 2.022E-02 1.501E-01 5.856E-02 1.626E-03 2.288E-01 6.355E-03 1.104E+00 3.068E-02 6.162E-03 6.605E-03 1.707E-04 5.693E-02 2.225E-01 1.074E+00 1.399E-04 6.300E-03 6.233E-03 2.018E-01 3.667E-03 1.492E+00 2.713E-02 2.461E-04 1.090E-06 1.981E-01 1.465E+00 1.803E-04 2.008E+00 2.574E-02 6.595E-05 2.477E-09 1.982E+00 4.690E-05
